run_accession,te,reads,reads_in_file,reads_mapped
SRR23876567,Dvir:Helena,70422,125330543,4598806
SRR23876567,G5A,5885,125330543,4598806
SRR23876567,Transpac,44935,125330543,4598806
SRR23876567,copia,59177,125330543,4598806
SRR23876567,rover,24233,125330543,4598806
SRR23876567,Cr1a,117460,125330543,4598806
SRR23876567,S2,3010,125330543,4598806
SRR23876567,gypsy,17619,125330543,4598806
SRR23876567,Helitron,139,125330543,4598806
SRR23876567,Dbuz:ISBu2,7,125330543,4598806
SRR23876567,McClintock,28986,125330543,4598806
SRR23876567,Dm88,29765,125330543,4598806
SRR23876567,1360,97046,125330543,4598806
SRR23876567,diver,28965,125330543,4598806
SRR23876567,Stalker,65388,125330543,4598806
SRR23876567,INE-1,6803,125330543,4598806
SRR23876567,Dvir:Tv1,8,125330543,4598806
SRR23876567,TAHRE,11838,125330543,4598806
SRR23876567,BS,24173,125330543,4598806
SRR23876567,Dsub:GEM,865,125330543,4598806
SRR23876567,412,120343,125330543,4598806
SRR23876567,Doc4-element,4016,125330543,4598806
SRR23876567,diver2,21641,125330543,4598806
SRR23876567,Max-element,64760,125330543,4598806
SRR23876567,F-element,247255,125330543,4598806
SRR23876567,Fw2,3479,125330543,4598806
SRR23876567,Fw3,2693,125330543,4598806
SRR23876567,Burdock,23227,125330543,4598806
SRR23876567,Dvir:TART,1496,125330543,4598806
SRR23876567,Tc1-2,7079,125330543,4598806
SRR23876567,blood,68104,125330543,4598806
SRR23876567,Dtak:R1A2,127,125330543,4598806
SRR23876567,TART-A,2063,125330543,4598806
SRR23876567,Dbuz:BuT2,2,125330543,4598806
SRR23876567,Dbuz:BuT3,13,125330543,4598806
SRR23876567,TART-C,2501,125330543,4598806
SRR23876567,Dnet:R1A,198,125330543,4598806
SRR23876567,TART-B,3386,125330543,4598806
SRR23876567,Dbuz:BuT6,151,125330543,4598806
SRR23876567,17.6,94033,125330543,4598806
SRR23876567,X-element,36397,125330543,4598806
SRR23876567,R1A1-element,448985,125330543,4598806
SRR23876567,Dbuz:BuT1,1,125330543,4598806
SRR23876567,I-element,15168,125330543,4598806
SRR23876567,Tc1,10825,125330543,4598806
SRR23876567,Tc3,1914,125330543,4598806
SRR23876567,Doc3-element,38673,125330543,4598806
SRR23876567,Dbuz:INE-1,91,125330543,4598806
SRR23876567,rooA,26908,125330543,4598806
SRR23876567,Dfun:Isfun-1,90,125330543,4598806
SRR23876567,Q-element,3875,125330543,4598806
SRR23876567,frogger,2681,125330543,4598806
SRR23876567,accord2,16190,125330543,4598806
SRR23876567,NOF,1077,125330543,4598806
SRR23876567,hobo,1670,125330543,4598806
SRR23876567,baggins,51698,125330543,4598806
SRR23876567,Dyak:TART,481,125330543,4598806
SRR23876567,gypsy2,20458,125330543,4598806
SRR23876567,gypsy3,10588,125330543,4598806
SRR23876567,mdg3,49037,125330543,4598806
SRR23876567,gypsy4,50904,125330543,4598806
SRR23876567,gypsy5,6296,125330543,4598806
SRR23876567,mdg1,94806,125330543,4598806
SRR23876567,gypsy6,30854,125330543,4598806
SRR23876567,gypsy7,10986,125330543,4598806
SRR23876567,Ddip:Bari1,625,125330543,4598806
SRR23876567,gypsy8,5198,125330543,4598806
SRR23876567,gypsy9,2481,125330543,4598806
SRR23876567,Stalker4,80639,125330543,4598806
SRR23876567,Stalker2,37816,125330543,4598806
SRR23876567,gypsy11,2410,125330543,4598806
SRR23876567,Dsim:ninja,9697,125330543,4598806
SRR23876567,Stalker3,2112,125330543,4598806
SRR23876567,gypsy12,17185,125330543,4598806
SRR23876567,FB,41003,125330543,4598806
SRR23876567,Damb:P-element_T,31,125330543,4598806
SRR23876567,3S18,41528,125330543,4598806
SRR23876567,Ivk,40774,125330543,4598806
SRR23876567,gypsy10,8601,125330543,4598806
SRR23876567,Dsil:Loa,1,125330543,4598806
SRR23876567,aurora-element,10886,125330543,4598806
SRR23876567,transib1,2442,125330543,4598806
SRR23876567,transib2,13102,125330543,4598806
SRR23876567,transib3,4721,125330543,4598806
SRR23876567,G2,14872,125330543,4598806
SRR23876567,transib4,2286,125330543,4598806
SRR23876567,G3,2862,125330543,4598806
SRR23876567,jockey,63633,125330543,4598806
SRR23876567,flea,27265,125330543,4598806
SRR23876567,G4,13097,125330543,4598806
SRR23876567,G5,12553,125330543,4598806
SRR23876567,G6,12054,125330543,4598806
SRR23876567,297,110886,125330543,4598806
SRR23876567,G7,578,125330543,4598806
SRR23876567,HMS-Beagle,60389,125330543,4598806
SRR23876567,roo,420572,125330543,4598806
SRR23876567,Bari2,747,125330543,4598806
SRR23876567,Bari1,31050,125330543,4598806
SRR23876567,Tabor,42825,125330543,4598806
SRR23876567,Porto1,14250,125330543,4598806
SRR23876567,looper1,1348,125330543,4598806
SRR23876567,Doc2-element,33784,125330543,4598806
SRR23876567,Dpse:mini-me,72,125330543,4598806
SRR23876567,Dbuz:Kepler,14224,125330543,4598806
SRR23876567,mariner2,2575,125330543,4598806
SRR23876567,Quasimodo,101320,125330543,4598806
SRR23876567,accord,22281,125330543,4598806
SRR23876567,GATE,58554,125330543,4598806
SRR23876567,HeT-A,7584,125330543,4598806
SRR23876567,Circe,71810,125330543,4598806
SRR23876567,invader3,14195,125330543,4598806
SRR23876567,invader4,15502,125330543,4598806
SRR23876567,HB,6234,125330543,4598806
SRR23876567,invader1,29319,125330543,4598806
SRR23876567,invader2,47905,125330543,4598806
SRR23876567,Juan,23502,125330543,4598806
SRR23876567,HMS-Beagle2,29415,125330543,4598806
SRR23876567,hopper,12811,125330543,4598806
SRR23876567,micropia,31576,125330543,4598806
SRR23876567,Dana:Tom,41410,125330543,4598806
SRR23876567,invader5,1590,125330543,4598806
SRR23876567,invader6,6057,125330543,4598806
SRR1663595,Dmel_rpl32,560,19913198,1764502
SRR1663595,Dmel_rhi,1213,19913198,1764502
SRR1663595,Dmel_tj,1013,19913198,1764502
SRR1663595,BS4,165,19913198,1764502
SRR1663595,BS3,4098,19913198,1764502
SRR1663595,G-element,8998,19913198,1764502
SRR1663595,ZAM,18244,19913198,1764502
SRR1663595,Idefix,28959,19913198,1764502
SRR1663595,opus,28206,19913198,1764502
SRR1663595,jockey2,3078,19913198,1764502
SRR1663595,1731,7471,19913198,1764502
SRR1663595,pogo,4646,19913198,1764502
SRR1663595,Rt1c,4888,19913198,1764502
SRR1663595,R2-element,9607,19913198,1764502
SRR1663595,Rt1b,28570,19913198,1764502
SRR1663595,Rt1a,10566,19913198,1764502
SRR1663595,Helena,1435,19913198,1764502
SRR1663595,Tom1,639,19913198,1764502
SRR1663595,Doc,38032,19913198,1764502
SRR1663595,Dtei:I-element,900,19913198,1764502
SRR1663595,springer,10713,19913198,1764502
SRR1663595,Tirant,11230,19913198,1764502
SRR1663595,Osvaldo,680,19913198,1764502
SRR1663595,Dhyd:Minos,54,19913198,1764502
SRR1663595,Dsub:SGM,20,19913198,1764502
SRR1663595,R1-2,990,19913198,1764502
SRR1663595,S-element,13546,19913198,1764502
SRR1663595,gtwin,7008,19913198,1764502
SRR1663595,hopper2,2069,19913198,1764502
SRR1663595,Dvir:Helena,13011,19913198,1764502
SRR1663595,G5A,4434,19913198,1764502
SRR1663595,Transpac,12633,19913198,1764502
SRR1663595,copia,17257,19913198,1764502
SRR1663595,rover,13400,19913198,1764502
SRR1663595,Cr1a,65413,19913198,1764502
SRR1663595,S2,2321,19913198,1764502
SRR1663595,gypsy,11129,19913198,1764502
SRR1663595,Helitron,47,19913198,1764502
SRR1663595,Dbuz:ISBu2,2,19913198,1764502
SRR1663595,McClintock,11505,19913198,1764502
SRR1663595,Dm88,10506,19913198,1764502
SRR1663595,1360,51213,19913198,1764502
SRR1663595,diver,13214,19913198,1764502
SRR1663595,Stalker,25756,19913198,1764502
SRR1663595,INE-1,8763,19913198,1764502
SRR1663595,Dvir:Tv1,26,19913198,1764502
SRR1663595,TAHRE,8003,19913198,1764502
SRR1663595,BS,9218,19913198,1764502
SRR1663595,Dsub:GEM,235,19913198,1764502
SRR1663595,412,34002,19913198,1764502
SRR1663595,Doc4-element,3138,19913198,1764502
SRR1663595,diver2,10896,19913198,1764502
SRR1663595,Max-element,26632,19913198,1764502
SRR1663595,F-element,65674,19913198,1764502
SRR1663595,Fw2,2348,19913198,1764502
SRR1663595,Fw3,1271,19913198,1764502
SRR1663595,Burdock,11026,19913198,1764502
SRR1663595,Dvir:TART,736,19913198,1764502
SRR1663595,Tc1-2,4287,19913198,1764502
SRR1663595,blood,20952,19913198,1764502
SRR1663595,TART-A,9347,19913198,1764502
SRR1663595,Dbuz:BuT3,17,19913198,1764502
SRR1663595,TART-C,530,19913198,1764502
SRR1663595,Dnet:R1A,2,19913198,1764502
SRR1663595,TART-B,175,19913198,1764502
SRR1663595,Dbuz:BuT6,36,19913198,1764502
SRR1663595,17.6,22832,19913198,1764502
SRR1663595,X-element,11971,19913198,1764502
SRR1663595,R1A1-element,132277,19913198,1764502
SRR1663595,I-element,29496,19913198,1764502
SRR1663595,Tc1,6228,19913198,1764502
SRR1663595,Tc3,1432,19913198,1764502
SRR1663595,Doc3-element,19940,19913198,1764502
SRR1663595,Dbuz:INE-1,106,19913198,1764502
SRR1663595,rooA,15606,19913198,1764502
SRR1663595,Dfun:Isfun-1,37,19913198,1764502
SRR1663595,Q-element,1123,19913198,1764502
SRR1663595,frogger,1216,19913198,1764502
SRR1663595,Dmau:mariner,2,19913198,1764502
SRR1663595,accord2,9620,19913198,1764502
SRR1663595,NOF,860,19913198,1764502
SRR1663595,hobo,8564,19913198,1764502
SRR1663595,P-element,5433,19913198,1764502
SRR1663595,baggins,28258,19913198,1764502
SRR1663595,Dyak:TART,185,19913198,1764502
SRR1663595,gypsy2,9358,19913198,1764502
SRR1663595,gypsy3,4878,19913198,1764502
SRR1663595,mdg3,15094,19913198,1764502
SRR1663595,gypsy4,19940,19913198,1764502
SRR1663595,gypsy5,5475,19913198,1764502
SRR1663595,mdg1,33862,19913198,1764502
SRR1663595,gypsy6,9272,19913198,1764502
SRR1663595,gypsy7,8326,19913198,1764502
SRR1663595,Ddip:Bari1,512,19913198,1764502
SRR1663595,gypsy8,3060,19913198,1764502
SRR1663595,gypsy9,2193,19913198,1764502
SRR1663595,Stalker4,32133,19913198,1764502
SRR1663595,Stalker2,12992,19913198,1764502
SRR1663595,gypsy11,2384,19913198,1764502
SRR1663595,Dsim:ninja,3399,19913198,1764502
SRR1663595,Stalker3,940,19913198,1764502
SRR1663595,gypsy12,9380,19913198,1764502
SRR1663595,FB,11332,19913198,1764502
SRR1663595,Damb:P-element_T,31,19913198,1764502
SRR1663595,3S18,7706,19913198,1764502
SRR1663595,Ivk,18120,19913198,1764502
SRR1663595,gypsy10,5630,19913198,1764502
SRR1663595,aurora-element,3907,19913198,1764502
SRR1663595,transib1,1464,19913198,1764502
SRR1663595,transib2,8394,19913198,1764502
SRR1663595,transib3,3433,19913198,1764502
SRR1663595,G2,8496,19913198,1764502
SRR1663595,transib4,1628,19913198,1764502
SRR1663595,G3,2047,19913198,1764502
SRR1663595,jockey,22750,19913198,1764502
SRR1663595,flea,8144,19913198,1764502
SRR1663595,G4,6990,19913198,1764502
SRR1663595,G5,7203,19913198,1764502
SRR1663595,G6,2485,19913198,1764502
SRR1663595,297,37965,19913198,1764502
SRR1663595,G7,249,19913198,1764502
SRR1663595,HMS-Beagle,17282,19913198,1764502
SRR1663595,roo,136765,19913198,1764502
SRR1663595,Bari2,336,19913198,1764502
SRR1663595,Bari1,9170,19913198,1764502
SRR1663595,Tabor,18691,19913198,1764502
SRR1663595,Porto1,10028,19913198,1764502
SRR1663595,looper1,917,19913198,1764502
SRR1663595,Doc2-element,14115,19913198,1764502
SRR1663595,Dvir:Penelope,2,19913198,1764502
SRR1663595,Dpse:mini-me,73,19913198,1764502
SRR1663595,Dbuz:Kepler,1604,19913198,1764502
SRR1663595,mariner2,2269,19913198,1764502
SRR1663595,Quasimodo,29394,19913198,1764502
SRR1663595,accord,14202,19913198,1764502
SRR1663595,GATE,29742,19913198,1764502
SRR1663595,HeT-A,8935,19913198,1764502
SRR1663595,Circe,30177,19913198,1764502
SRR1663595,invader3,7561,19913198,1764502
SRR1663595,invader4,7286,19913198,1764502
SRR1663595,HB,6137,19913198,1764502
SRR1663595,invader1,10747,19913198,1764502
SRR1663595,invader2,19913,19913198,1764502
SRR1663595,Juan,6746,19913198,1764502
SRR1663595,HMS-Beagle2,11925,19913198,1764502
SRR1663595,hopper,7428,19913198,1764502
SRR1663595,micropia,10719,19913198,1764502
SRR1663595,Dana:Tom,6427,19913198,1764502
SRR1663595,invader5,996,19913198,1764502
SRR1663595,invader6,1804,19913198,1764502
SRR11846563,Dmel_rpl32,1554,43309376,4923917
SRR11846563,Dmel_rhi,2701,43309376,4923917
SRR11846563,Dmel_tj,2303,43309376,4923917
SRR11846563,BS4,471,43309376,4923917
SRR11846563,BS3,11329,43309376,4923917
SRR11846563,G-element,16717,43309376,4923917
SRR11846563,ZAM,61799,43309376,4923917
SRR11846563,Idefix,94763,43309376,4923917
SRR11846563,opus,91508,43309376,4923917
SRR11846563,jockey2,6915,43309376,4923917
SRR11846563,1731,29898,43309376,4923917
SRR11846563,pogo,13922,43309376,4923917
SRR11846563,Rt1c,14350,43309376,4923917
SRR11846563,R2-element,36382,43309376,4923917
SRR11846563,Rt1b,102794,43309376,4923917
SRR11846563,Rt1a,44139,43309376,4923917
SRR11846563,Helena,3910,43309376,4923917
SRR11846563,Tom1,1733,43309376,4923917
SRR11846563,Doc,176085,43309376,4923917
SRR11846563,Dtei:I-element,1958,43309376,4923917
SRR11846563,springer,26852,43309376,4923917
SRR11846563,Tirant,2173,43309376,4923917
SRR11846563,Osvaldo,1949,43309376,4923917
SRR11846563,Dhyd:Minos,140,43309376,4923917
SRR11846563,Dsub:SGM,50,43309376,4923917
SRR11846563,R1-2,3786,43309376,4923917
SRR11846563,S-element,24119,43309376,4923917
SRR11846563,gtwin,13796,43309376,4923917
SRR11846563,hopper2,3198,43309376,4923917
SRR11846563,Dvir:Helena,4799,43309376,4923917
SRR11846563,G5A,12203,43309376,4923917
SRR11846563,Transpac,38485,43309376,4923917
SRR11846563,copia,79660,43309376,4923917
SRR11846563,rover,33283,43309376,4923917
SRR11846563,Cr1a,164699,43309376,4923917
SRR11846563,S2,4517,43309376,4923917
SRR11846563,gypsy,29490,43309376,4923917
SRR11846563,Helitron,102,43309376,4923917
SRR11846563,Dbuz:ISBu2,24,43309376,4923917
SRR11846563,McClintock,30703,43309376,4923917
SRR11846563,Dm88,28363,43309376,4923917
SRR11846563,1360,144799,43309376,4923917
SRR11846563,diver,33622,43309376,4923917
SRR11846563,Stalker,67122,43309376,4923917
SRR11846563,INE-1,17020,43309376,4923917
SRR11846563,Dvir:Tv1,82,43309376,4923917
SRR11846563,TAHRE,32993,43309376,4923917
SRR11846563,BS,24115,43309376,4923917
SRR11846563,Dsub:GEM,428,43309376,4923917
SRR11846563,412,96488,43309376,4923917
SRR11846563,Doc4-element,7685,43309376,4923917
SRR11846563,diver2,31761,43309376,4923917
SRR11846563,Max-element,66172,43309376,4923917
SRR11846563,F-element,258301,43309376,4923917
SRR11846563,Fw2,6201,43309376,4923917
SRR11846563,Fw3,3552,43309376,4923917
SRR11846563,Burdock,33438,43309376,4923917
SRR11846563,Dvir:TART,2945,43309376,4923917
SRR11846563,Tc1-2,8567,43309376,4923917
SRR11846563,blood,58251,43309376,4923917
SRR11846563,Dtak:R1A2,1,43309376,4923917
SRR11846563,TART-A,19082,43309376,4923917
SRR11846563,Dbuz:BuT3,9,43309376,4923917
SRR11846563,TART-C,9122,43309376,4923917
SRR11846563,Dnet:R1A,7,43309376,4923917
SRR11846563,TART-B,3971,43309376,4923917
SRR11846563,Dbuz:BuT6,196,43309376,4923917
SRR11846563,17.6,93243,43309376,4923917
SRR11846563,X-element,42015,43309376,4923917
SRR11846563,R1A1-element,288597,43309376,4923917
SRR11846563,I-element,60321,43309376,4923917
SRR11846563,Tc1,12022,43309376,4923917
SRR11846563,Tc3,2565,43309376,4923917
SRR11846563,Doc3-element,55351,43309376,4923917
SRR11846563,Dbuz:INE-1,239,43309376,4923917
SRR11846563,Dmer:R1A3,1,43309376,4923917
SRR11846563,rooA,34197,43309376,4923917
SRR11846563,Dfun:Isfun-1,89,43309376,4923917
SRR11846563,Q-element,2560,43309376,4923917
SRR11846563,frogger,2517,43309376,4923917
SRR11846563,accord2,24458,43309376,4923917
SRR11846563,NOF,2185,43309376,4923917
SRR11846563,hobo,22298,43309376,4923917
SRR11846563,P-element,266,43309376,4923917
SRR11846563,baggins,85040,43309376,4923917
SRR11846563,Dyak:TART,4111,43309376,4923917
SRR11846563,gypsy2,27373,43309376,4923917
SRR11846563,gypsy3,14998,43309376,4923917
SRR11846563,mdg3,55321,43309376,4923917
SRR11846563,gypsy4,47592,43309376,4923917
SRR11846563,gypsy5,7852,43309376,4923917
SRR11846563,mdg1,84231,43309376,4923917
SRR11846563,gypsy6,29862,43309376,4923917
SRR11846563,gypsy7,17124,43309376,4923917
SRR11846563,Ddip:Bari1,1185,43309376,4923917
SRR11846563,gypsy8,9798,43309376,4923917
SRR11846563,gypsy9,5691,43309376,4923917
SRR11846563,Stalker4,86548,43309376,4923917
SRR11846563,Dyak:HeT-A,4,43309376,4923917
SRR11846563,Stalker2,29410,43309376,4923917
SRR11846563,gypsy11,4279,43309376,4923917
SRR11846563,Dsim:ninja,15427,43309376,4923917
SRR11846563,Stalker3,2237,43309376,4923917
SRR11846563,gypsy12,52622,43309376,4923917
SRR11846563,FB,16859,43309376,4923917
SRR11846563,Damb:P-element_T,82,43309376,4923917
SRR11846563,3S18,33217,43309376,4923917
SRR11846563,Ivk,40450,43309376,4923917
SRR11846563,gypsy10,14158,43309376,4923917
SRR11846563,aurora-element,11736,43309376,4923917
SRR11846563,transib1,2622,43309376,4923917
SRR11846563,transib2,15988,43309376,4923917
SRR11846563,transib3,7618,43309376,4923917
SRR11846563,G2,25672,43309376,4923917
SRR11846563,transib4,3120,43309376,4923917
SRR11846563,G3,4710,43309376,4923917
SRR11846563,jockey,40136,43309376,4923917
SRR11846563,flea,39866,43309376,4923917
SRR11846563,G4,15421,43309376,4923917
SRR11846563,G5,17932,43309376,4923917
SRR11846563,G6,5831,43309376,4923917
SRR11846563,297,95608,43309376,4923917
SRR11846563,G7,574,43309376,4923917
SRR11846563,HMS-Beagle,52011,43309376,4923917
SRR11846563,roo,413904,43309376,4923917
SRR11846563,Bari2,742,43309376,4923917
SRR11846563,Bari1,22576,43309376,4923917
SRR11846563,Tabor,23345,43309376,4923917
SRR11846563,Porto1,24082,43309376,4923917
SRR11846563,looper1,1962,43309376,4923917
SRR11846563,Doc2-element,40161,43309376,4923917
SRR11846563,Dvir:Penelope,6,43309376,4923917
SRR11846563,Dpse:mini-me,215,43309376,4923917
SRR11846563,Dbuz:Kepler,7289,43309376,4923917
SRR11846563,mariner2,5225,43309376,4923917
SRR11846563,Quasimodo,89203,43309376,4923917
SRR11846563,accord,22781,43309376,4923917
SRR11846563,GATE,97128,43309376,4923917
SRR11846563,HeT-A,44323,43309376,4923917
SRR11846563,Circe,65076,43309376,4923917
SRR11846563,invader3,23308,43309376,4923917
SRR11846563,invader4,18935,43309376,4923917
SRR11846563,HB,10210,43309376,4923917
SRR11846563,invader1,28731,43309376,4923917
SRR11846563,invader2,58987,43309376,4923917
SRR11846563,Juan,14911,43309376,4923917
SRR11846563,HMS-Beagle2,39906,43309376,4923917
SRR11846563,hopper,9268,43309376,4923917
SRR11846563,micropia,37197,43309376,4923917
SRR11846563,Dana:Tom,3267,43309376,4923917
SRR11846563,invader5,2755,43309376,4923917
SRR11846563,invader6,7632,43309376,4923917
SRR1663539,Dmel_rpl32,757,21006882,2127294
SRR1663539,Dmel_rhi,1338,21006882,2127294
SRR1663539,Dmel_tj,1030,21006882,2127294
SRR1663539,BS4,188,21006882,2127294
SRR1663539,BS3,5092,21006882,2127294
SRR1663539,G-element,12828,21006882,2127294
SRR1663539,ZAM,10717,21006882,2127294
SRR1663539,Idefix,27297,21006882,2127294
SRR1663539,opus,26406,21006882,2127294
SRR1663539,jockey2,3279,21006882,2127294
SRR1663539,1731,9730,21006882,2127294
SRR1663539,pogo,7909,21006882,2127294
SRR1663539,Rt1c,6952,21006882,2127294
SRR1663539,R2-element,16790,21006882,2127294
SRR1663539,Rt1b,48294,21006882,2127294
SRR1663539,Rt1a,18256,21006882,2127294
SRR1663539,Helena,1514,21006882,2127294
SRR1663539,Tom1,498,21006882,2127294
SRR1663539,Doc,51791,21006882,2127294
SRR1663539,Dtei:I-element,952,21006882,2127294
SRR1663539,springer,17653,21006882,2127294
SRR1663539,Tirant,14576,21006882,2127294
SRR1663539,Osvaldo,1084,21006882,2127294
SRR1663539,Dhyd:Minos,61,21006882,2127294
SRR1663539,Dsub:SGM,20,21006882,2127294
SRR1663539,R1-2,1689,21006882,2127294
SRR1663539,S-element,9555,21006882,2127294
SRR1663539,gtwin,4381,21006882,2127294
SRR1663539,hopper2,1717,21006882,2127294
SRR1663539,Dvir:Helena,29163,21006882,2127294
SRR1663539,G5A,5498,21006882,2127294
SRR1663539,Transpac,14361,21006882,2127294
SRR1663539,copia,21774,21006882,2127294
SRR1663539,rover,11238,21006882,2127294
SRR1663539,Cr1a,67877,21006882,2127294
SRR1663539,S2,2005,21006882,2127294
SRR1663539,gypsy,12606,21006882,2127294
SRR1663539,Helitron,78,21006882,2127294
SRR1663539,Dbuz:ISBu2,16,21006882,2127294
SRR1663539,McClintock,10919,21006882,2127294
SRR1663539,Dm88,13142,21006882,2127294
